household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day,p_score,match_id
607,처치,1,23.0,27.0,465.7,18839.0,19.0,0,20.0,263.77,153.0,1,0,1,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.5423543003254172,125
384,대조,0,15.0,17.0,900.1800000000001,18290.0,18.0,0,11.0,366.49,145.0,1,0,2,113.97,55.0,1,244.85,5.0,1,46.36,18.0,1,62.010000000000005,2.0,1,2.3744,5.101,0.5452838089532492,125
621,처치,1,35.0,36.0,1096.26,375.0,1.0,0,29.0,528.71,157.0,1,0,0,173.78,64.0,1,270.45,13.0,1,117.39,42.0,1,191.2,9.0,1,3.6204,5.6344,0.4091572905963023,126
1961,대조,0,13.0,15.0,265.51,131.0,5.0,0,14.0,150.87,83.0,1,0,2,30.23,10.0,1,40.61,6.0,1,19.15,5.0,1,27.74,3.0,1,0.6298,0.846,0.40862614174206613,126
624,처치,1,24.0,29.0,1415.32,83136.0,4.0,0,18.0,669.25,374.0,1,0,3,223.37,142.0,1,504.46,13.0,1,219.37,138.0,1,490.74,10.0,1,4.6535,10.5096,0.7986093944279598,127
741,대조,0,32.0,34.0,1297.52,6748.0,6.0,0,33.0,781.93,317.0,1,0,2,180.31,65.0,1,348.48,9.0,1,131.18,46.0,1,229.21,6.0,1,3.7565,7.26,0.7804510470113222,127
632,처치,1,23.0,24.0,901.83,10961.0,3.0,0,23.0,478.11,208.0,1,0,0,113.46,29.0,1,206.77,6.0,1,20.36,9.0,1,68.32000000000001,3.0,1,2.3638,4.3077,0.2777566691542576,128
2415,대조,0,12.0,13.0,247.43,124.0,71.0,0,11.0,128.95,54.0,1,0,1,0.79,1.0,1,3.31,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0165,0.069,0.2790508182868934,128
633,처치,1,44.0,56.0,1562.06,69378.0,3.0,0,41.0,824.48,270.0,1,0,0,99.72,33.0,1,139.46,5.0,1,51.85,21.0,1,81.89,3.0,1,2.0775,2.9054,0.6124622215581962,129
1333,대조,0,48.0,50.0,2570.99,911.0,4.0,0,47.0,1636.17,552.0,1,0,0,349.54,152.0,1,778.21,11.0,1,259.14,103.0,1,568.45,7.0,1,7.2821,16.2127,0.6093203761292784,129
634,처치,1,19.0,20.0,815.48,335.0,35.0,0,14.0,323.85,117.0,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6150456883392237,130
402,대조,0,28.0,32.0,869.73,78733.0,6.0,0,22.0,309.82,119.0,1,0,1,18.39,6.0,1,29.84,2.0,1,9.8,3.0,1,13.78,1.0,1,0.3831,0.6217,0.6165976272853462,130
638,처치,1,44.0,50.0,2527.06,158969.0,3.0,0,36.0,1278.4,483.0,1,0,1,298.37,118.0,1,808.6,22.0,1,255.6,99.0,1,600.01,14.0,1,6.216,16.8458,0.7977823370690812,131
2034,대조,0,43.0,49.0,1220.29,104567.0,4.0,0,33.0,653.0600000000001,402.0,1,0,1,169.43,121.0,1,279.4,17.0,1,104.69,69.0,1,165.27,13.0,1,3.5298,5.8208,0.7652674944544384,131
640,처치,1,20.0,21.0,446.89,10244.0,31.0,0,17.0,294.11,122.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.45741127548189203,132
1484,대조,0,38.0,41.0,1017.21,517.0,1.0,0,37.0,513.48,278.0,1,0,0,127.19,44.0,1,223.37,8.0,1,63.25,21.0,1,119.84,5.0,1,2.6498,4.6535,0.45673651654633035,132
650,처치,1,20.0,22.0,394.34,191.0,3.0,0,19.0,201.82,81.0,1,0,3,24.26,15.0,1,67.88,4.0,1,22.07,13.0,1,65.69,3.0,1,0.5054,1.4142,0.6596008665724367,133
907,대조,0,24.0,26.0,623.49,354.0,6.0,0,21.0,273.2,164.0,1,0,2,2.02,2.0,1,30.37,3.0,1,2.02,2.0,1,30.37,3.0,1,0.0421,0.6327,0.660302952279065,133
671,처치,1,31.0,33.0,1527.32,109184.0,4.0,0,24.0,466.02,199.0,1,0,1,115.8,62.0,1,328.95,11.0,1,89.4,51.0,1,220.39,6.0,1,2.4125,6.8531,0.6526806353569177,134
1246,대조,0,17.0,18.0,936.75,308.0,6.0,0,18.0,308.72,111.0,1,0,3,104.07,30.0,1,170.94,4.0,1,104.07,30.0,1,170.94,4.0,1,2.1681,3.5612,0.6524525552119393,134
672,처치,1,30.0,33.0,520.29,22817.0,5.0,0,26.0,233.15,130.0,1,0,0,34.52,18.0,1,52.26,3.0,1,30.33,14.0,1,45.08,2.0,1,0.7192,1.0887,0.3590207868744196,135
2032,대조,0,17.0,17.0,345.59,4979.0,19.0,0,15.0,116.19,47.0,1,0,1,6.8,4.0,1,6.8,1.0,1,6.8,4.0,1,6.8,1.0,1,0.1417,0.1417,0.35757867074328126,135
680,처치,1,27.0,32.0,1280.9,754.0,2.0,0,25.0,704.14,347.0,1,2,1,118.9,69.0,1,190.76,5.0,1,30.17,14.0,1,48.32,3.0,1,2.4771,3.9742,0.6674730495244547,136
1055,대조,0,16.0,16.0,214.15,104.0,8.0,0,14.0,91.06,36.0,1,0,5,24.58,11.0,1,55.46,4.0,1,20.89,9.0,1,33.0,2.0,1,0.5121,1.1554,0.6648974289076514,136
681,처치,1,15.0,15.0,629.24,197.0,17.0,0,11.0,288.63,100.0,1,3,4,105.11,34.0,1,215.38,6.0,1,77.18,25.0,1,111.92,2.0,1,2.1898,4.4871,0.7075975250858206,137
2102,대조,0,33.0,34.0,1052.37,385.0,10.0,0,30.0,661.58,226.0,1,0,1,216.99,67.0,1,335.14,9.0,1,118.24,36.0,1,182.02,5.0,1,4.5206,6.9821,0.6635328752264937,137
694,처치,1,14.0,14.0,178.94,70.0,5.0,0,12.0,62.02,38.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.24129425734145785,138
502,대조,0,17.0,21.0,901.25,516.0,6.0,0,14.0,651.47,271.0,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.24230480802330895,138
697,처치,1,23.0,27.0,986.87,65524.0,1.0,0,22.0,446.32,231.0,1,0,1,61.120000000000005,30.0,1,111.88,3.0,1,61.120000000000005,30.0,1,111.88,3.0,1,1.2733,2.3308,0.5360641193670159,139
691,대조,0,17.0,18.0,788.09,326.0,4.0,0,17.0,422.19,183.0,1,0,2,11.06,4.0,1,39.61,1.0,1,11.06,4.0,1,39.61,1.0,1,0.2304,0.8252,0.5365104461295718,139
716,처치,1,29.0,31.0,475.28,18710.0,6.0,0,25.0,298.35,143.0,1,0,0,82.02,36.0,1,110.67,11.0,1,58.98,29.0,1,80.75,9.0,1,1.7088,2.3056,0.3360624728565383,140
2046,대조,0,17.0,19.0,218.82,89.0,3.0,0,16.0,123.51,51.0,1,0,1,0.0,0.0,0,5.08,2.0,1,0.0,0.0,0,4.74,1.0,1,0.0,0.1058,0.3361107281125718,140
733,처치,1,22.0,23.0,888.28,551.0,9.0,0,18.0,222.23,152.0,1,0,0,48.85,52.0,1,154.15,5.0,1,35.96,31.0,1,122.01,4.0,1,1.0177,3.2115,0.2772935388504064,141
927,대조,0,22.0,24.0,909.36,407.0,3.0,0,21.0,459.58,205.0,1,0,0,27.79,14.0,1,48.05,3.0,1,27.79,14.0,1,48.05,3.0,1,0.579,1.001,0.276460623606404,141
749,처치,1,32.0,38.0,518.02,12952.0,23.0,0,30.0,296.36,147.0,1,0,1,15.73,5.0,1,23.71,4.0,1,15.73,5.0,1,23.71,4.0,1,0.3277,0.494,0.6777777477720601,142
1448,대조,0,57.0,63.0,1313.77,4147.0,11.0,0,35.0,438.47,161.0,1,0,0,38.99,9.0,1,105.93,5.0,1,38.99,9.0,1,105.93,5.0,1,0.8123,2.2069,0.6627732191472677,142
752,처치,1,37.0,39.0,1297.42,154819.0,5.0,0,30.0,553.73,205.0,1,0,1,14.8,5.0,1,43.55,3.0,1,14.8,5.0,1,43.55,3.0,1,0.3083,0.9073,0.7051284425242361,143
1783,대조,0,15.0,18.0,880.1,394.0,7.0,0,15.0,494.92,239.0,1,0,3,312.48,137.0,1,730.89,12.0,1,138.41,62.0,1,331.1,6.0,1,6.51,15.2269,0.6480846965126525,143
754,처치,1,8.0,8.0,452.91,217.0,20.0,0,8.0,195.14,127.0,1,0,3,51.03,36.0,1,87.13,5.0,1,51.03,36.0,1,82.44,4.0,1,1.0631,1.8152,0.3480768319041303,144
1809,대조,0,17.0,17.0,470.56,284.0,4.0,0,16.0,231.22,156.0,1,0,1,64.6,31.0,1,95.64,3.0,1,54.18,23.0,1,66.0,2.0,1,1.3458,1.9925,0.3464168231541604,144
763,처치,1,8.0,8.0,1005.34,559.0,5.0,0,8.0,586.13,259.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.17777199890371093,145
1076,대조,0,19.0,19.0,300.49,119.0,5.0,0,16.0,122.58,38.0,1,0,0,127.82,22.0,1,181.69,4.0,1,5.0,3.0,1,10.67,1.0,1,2.6629,3.7852,0.17569017765505227,145
764,처치,1,22.0,28.0,874.1,36477.0,4.0,0,23.0,429.96,203.0,1,0,0,213.65,100.0,1,474.85,19.0,1,117.1,66.0,1,266.34000000000003,11.0,1,4.451,9.8927,0.3271113337434809,146
475,대조,0,14.0,15.0,482.63,261.0,15.0,0,11.0,265.2,122.0,1,0,1,73.0,39.0,1,118.7,4.0,1,73.0,39.0,1,118.7,4.0,1,1.5208,2.4729,0.32509601023218154,146
780,처치,1,13.0,14.0,79.4,53.0,67.0,0,6.0,28.13,15.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.23625961525172265,147
2059,대조,0,10.0,10.0,495.13,197.0,67.0,0,8.0,362.23,126.0,1,0,1,123.59,58.0,1,215.11,5.0,1,71.39,27.0,1,119.59,3.0,1,2.5748,4.4815,0.23565932148757604,147
784,처치,1,17.0,19.0,649.86,51575.0,12.0,0,13.0,242.46,116.0,1,0,2,29.69,18.0,1,116.54,8.0,1,29.69,18.0,1,55.15,5.0,1,0.6185,2.4279,0.5599077760900515,148
1686,대조,0,30.0,31.0,380.29,12344.0,5.0,0,27.0,145.99,77.0,1,0,1,38.04,30.0,1,91.82,7.0,1,33.05,28.0,1,74.82,5.0,1,0.7925,1.9129,0.5589820296182502,148
802,처치,1,17.0,17.0,398.72,130.0,7.0,0,16.0,170.94,69.0,1,0,1,88.26,30.0,1,134.03,3.0,1,26.54,7.0,1,42.56,1.0,1,1.8388,2.7923,0.3473354700654796,149
1010,대조,0,24.0,32.0,913.49,80589.0,1.0,0,16.0,347.46,190.0,1,0,0,87.15,46.0,1,207.61,10.0,1,38.28,20.0,1,144.86,7.0,1,1.8156,4.3252,0.34602205934261043,149
820,처치,1,22.0,27.0,351.41,168.0,1.0,0,18.0,209.15,76.0,1,0,0,33.32,9.0,1,65.98,7.0,1,19.99,7.0,1,37.620000000000005,3.0,1,0.6942,1.3746,0.25008554579792214,150
1345,대조,0,12.0,13.0,286.7,122.0,9.0,0,11.0,127.1,47.0,1,0,1,0.0,0.0,0,19.43,1.0,1,0.0,0.0,0,19.43,1.0,1,0.0,0.4048,0.25032673447040027,150
823,처치,1,27.0,29.0,945.31,26742.0,2.0,0,17.0,327.27,145.0,1,0,0,11.79,4.0,1,72.94,6.0,1,11.79,4.0,1,67.94,5.0,1,0.2456,1.5196,0.3257818245815659,151
1354,대조,0,27.0,30.0,751.82,27866.0,1.0,0,25.0,384.12,165.0,1,0,0,141.39,43.0,1,224.7,9.0,1,73.96,21.0,1,122.46,5.0,1,2.9456,4.6812,0.32412509954323226,151
830,처치,1,23.0,28.0,318.4,252.0,10.0,0,23.0,230.01,131.0,1,0,2,9.71,8.0,1,12.21,2.0,1,0.0,0.0,0,0.0,0.0,0,0.2023,0.2544,0.6595674268330969,152
760,대조,0,24.0,26.0,756.9,265.0,1.0,0,22.0,524.01,174.0,1,0,2,128.95,38.0,1,223.51,7.0,1,44.0,10.0,1,89.59,3.0,1,2.6865,4.6565,0.6454772084501642,152
850,처치,1,27.0,29.0,436.32,5553.0,7.0,0,24.0,276.88,134.0,1,0,1,28.3,14.0,1,113.35,7.0,1,14.43,5.0,1,47.76,2.0,1,0.5896,2.3615,0.5471643928815878,153
485,대조,0,43.0,48.0,1369.0,170851.0,4.0,0,33.0,608.6,315.0,1,0,0,276.5,122.0,1,463.45,15.0,1,182.95,78.0,1,326.77,9.0,1,5.7604,9.6552,0.5500861670161665,153
862,처치,1,33.0,41.0,926.95,500.0,2.0,0,32.0,504.34,207.0,1,0,0,21.25,11.0,1,42.15,2.0,1,0.0,0.0,0,0.0,0.0,0,0.4427,0.8781,0.457151152425216,154
1790,대조,0,14.0,14.0,809.52,386.0,7.0,0,14.0,447.55,193.0,1,0,2,56.07,21.0,1,124.93,4.0,1,16.35,6.0,1,19.84,2.0,1,1.1681,2.6027,0.4566835955282723,154
882,처치,1,34.0,36.0,636.14,337.0,17.0,0,32.0,323.28000000000003,161.0,1,0,1,127.92,54.0,1,180.88,22.0,1,57.9,26.0,1,86.86,11.0,1,2.665,3.7683,0.6667517567993053,155
1812,대조,0,33.0,36.0,823.32,24427.0,3.0,0,25.0,256.57,103.0,1,0,1,96.48,43.0,1,222.34,11.0,1,36.81,18.0,1,94.28,6.0,1,2.01,4.6321,0.6439678228649783,155
901,처치,1,21.0,26.0,766.42,4350.0,4.0,0,18.0,409.02,194.0,1,0,2,117.03,51.0,1,225.63,4.0,1,44.74,15.0,1,79.36,1.0,1,2.4381,4.7006,0.6611561098106217,156
280,대조,0,31.0,34.0,732.46,43918.0,12.0,0,21.0,418.84,138.0,1,0,1,144.05,61.0,1,196.51,8.0,1,57.78,29.0,1,95.07,6.0,1,3.001,4.094,0.6398771151289335,156
911,처치,1,24.0,24.0,1466.06,13848.0,2.0,0,23.0,850.8000000000001,422.0,1,0,1,94.22,57.0,1,208.95,4.0,1,24.43,20.0,1,87.7,2.0,1,1.9629,4.3531,0.5278995399582773,157
473,대조,0,18.0,24.0,990.16,81149.0,11.0,0,16.0,490.37,202.0,1,0,1,154.21,79.0,1,266.88,5.0,1,62.61,43.0,1,111.33,2.0,1,3.2127,5.56,0.5282045600650686,157
915,처치,1,31.0,31.0,257.0,160.0,3.0,0,27.0,122.13,62.0,1,0,0,37.43,25.0,1,102.38,15.0,1,25.5,17.0,1,64.89,9.0,1,0.7798,2.1329,0.2948774493701164,158
2099,대조,0,25.0,29.0,405.55,31752.0,4.0,0,18.0,97.11,53.0,1,0,0,5.76,4.0,1,27.16,4.0,1,5.76,4.0,1,27.16,4.0,1,0.12,0.5658,0.2939156936945364,158
916,처치,1,32.0,34.0,419.1,31574.0,1.0,0,25.0,162.33,74.0,1,0,2,130.43,90.0,1,343.06,23.0,1,63.47,47.0,1,176.67000000000002,16.0,1,2.7173,7.1471,0.70201978713923,159
1921,대조,0,33.0,36.0,523.5,24679.0,1.0,0,33.0,356.36,206.0,1,1,1,91.28,39.0,1,120.91,12.0,1,47.18,22.0,1,70.94,8.0,1,1.9017,2.519,0.6388062855842388,159
924,처치,1,22.0,22.0,607.6800000000001,201.0,7.0,0,22.0,401.08,119.0,1,0,2,79.41,25.0,1,115.96,7.0,1,42.97,15.0,1,65.58,4.0,1,1.6544,2.4158,0.6073794296458573,160
119,대조,0,26.0,29.0,1022.9,345.0,25.0,0,28.0,614.77,193.0,1,0,1,70.39,22.0,1,148.62,5.0,1,65.22,19.0,1,142.16,4.0,1,1.4665,3.0962,0.6261607893801816,160
928,처치,1,25.0,27.0,640.55,257.0,2.0,0,23.0,344.42,137.0,1,0,2,118.99,53.0,1,266.98,10.0,1,114.3,50.0,1,213.78,6.0,1,2.479,5.5621,0.6582007355245325,161
1064,대조,0,17.0,18.0,1366.09,542.0,11.0,0,15.0,556.38,277.0,1,2,2,18.88,11.0,1,23.88,2.0,1,18.88,11.0,1,23.88,2.0,1,0.3933,0.4975,0.6324900406288669,161
939,처치,1,27.0,36.0,1164.83,936.0,5.0,0,33.0,571.86,396.0,1,0,0,220.08,130.0,1,468.94,14.0,1,195.22,114.0,1,397.81,12.0,1,4.585,9.7696,0.4404995754123619,162
538,대조,0,17.0,19.0,1172.2,26915.0,5.0,0,17.0,681.2,249.0,1,0,1,323.5,132.0,1,558.08,10.0,1,216.78,76.0,1,384.97,6.0,1,6.7396,11.6267,0.440808438579012,162
954,처치,1,11.0,12.0,548.12,279.0,3.0,0,11.0,270.92,134.0,1,0,2,99.74,48.0,1,167.04,3.0,1,99.74,48.0,1,167.04,3.0,1,2.0779,3.48,0.3622362446896885,163
1666,대조,0,33.0,37.0,420.13,3969.0,1.0,0,26.0,193.91,81.0,1,0,0,31.99,13.0,1,50.56,5.0,1,6.37,4.0,1,15.65,2.0,1,0.6665,1.0533,0.36204068901119973,163
961,처치,1,23.0,23.0,1173.49,475.0,16.0,0,23.0,630.72,276.0,1,0,2,99.86,32.0,1,202.82,3.0,1,71.64,20.0,1,121.19,2.0,1,2.0804,4.2254,0.6749162566632187,164
331,대조,0,22.0,26.0,462.26,231.0,3.0,0,21.0,231.71,113.0,1,0,2,105.09,33.0,1,179.21,11.0,1,66.34,22.0,1,127.4,7.0,1,2.1894,3.7335,0.6321764595793646,164
964,처치,1,19.0,25.0,583.99,294.0,23.0,0,20.0,369.93,150.0,1,0,0,39.76,20.0,1,59.67,2.0,1,39.76,20.0,1,59.67,2.0,1,0.8283,1.2431,0.2998781752973239,165
1088,대조,0,27.0,28.0,514.83,5376.0,3.0,0,25.0,293.96,152.0,1,0,0,33.46,17.0,1,62.47,6.0,1,25.77,14.0,1,52.54,5.0,1,0.6971,1.3015,0.29727365420413837,165
971,처치,1,38.0,40.0,1283.34,590.0,8.0,0,38.0,709.53,301.0,1,0,0,157.46,74.0,1,359.37,12.0,1,87.32000000000001,48.0,1,213.02,7.0,1,3.2804,7.4869,0.49694331369390043,166
779,대조,0,19.0,21.0,909.82,300.0,34.0,0,14.0,371.35,151.0,1,0,1,144.31,61.0,1,263.01,8.0,1,117.7,47.0,1,207.59,6.0,1,3.0065,5.4794,0.49730714613725047,166
986,처치,1,20.0,22.0,544.16,266.0,9.0,0,17.0,269.4,126.0,1,0,1,136.6,59.0,1,200.55,10.0,1,101.86,45.0,1,153.15,7.0,1,2.8458,4.1781,0.45876994675274974,167
1932,대조,0,35.0,39.0,1645.9,165894.0,1.0,0,27.0,713.1,204.0,1,0,0,121.23,38.0,1,398.75,13.0,1,104.19,32.0,1,374.9,11.0,1,2.5256,8.3073,0.4598177742744374,167
987,처치,1,29.0,30.0,545.16,265.0,5.0,0,16.0,248.72,129.0,1,0,2,43.86,14.0,1,80.6,3.0,1,26.9,4.0,1,46.44,2.0,1,0.9138,1.6792,0.6897969445387102,168
2338,대조,0,29.0,33.0,931.96,22400.0,5.0,0,27.0,429.04,213.0,1,0,1,76.87,38.0,1,162.9,4.0,1,0.0,0.0,0,0.0,0.0,0,1.6015,3.3938,0.6320276509320258,168
995,처치,1,6.0,6.0,456.93,184.0,22.0,0,6.0,233.53,100.0,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.1943853602997431,169
519,대조,0,10.0,10.0,230.21,103.0,33.0,0,8.0,112.81,56.0,1,0,1,16.189999999999998,5.0,1,36.8,2.0,1,4.8100000000000005,2.0,1,13.97,1.0,1,0.3373,0.7667,0.19418878006150847,169
999,처치,1,9.0,10.0,286.59,109.0,4.0,0,9.0,169.43,56.0,1,0,2,9.81,10.0,1,17.27,1.0,1,9.81,10.0,1,17.27,1.0,1,0.2044,0.3598,0.2756801537983512,170
1840,대조,0,23.0,29.0,241.73,141.0,7.0,0,16.0,165.56,95.0,1,0,0,50.92,39.0,1,74.72,6.0,1,50.92,39.0,1,74.72,6.0,1,1.0608,1.5567,0.2755103753391626,170
1031,처치,1,52.0,62.0,1806.24,150551.0,3.0,0,45.0,743.33,267.0,1,0,0,194.96,71.0,1,588.59,23.0,1,160.03,58.0,1,403.19,16.0,1,4.0617,12.2623,0.6570711398149386,171
1668,대조,0,21.0,24.0,664.04,12540.0,5.0,0,17.0,309.66,102.0,1,0,2,70.46000000000001,33.0,1,195.86,8.0,1,43.13,11.0,1,112.58,4.0,1,1.4679,4.0804,0.6297712323635029,171
1038,처치,1,72.0,87.0,450.41,320.0,2.0,0,47.0,285.59,159.0,1,0,0,70.73,45.0,1,140.99,33.0,1,47.16,28.0,1,94.35,17.0,1,1.4735,2.9373,0.6888199174007656,172
1065,대조,0,15.0,15.0,1492.86,733.0,13.0,0,13.0,823.47,409.0,1,0,3,214.44,83.0,1,457.57,5.0,1,72.31,29.0,1,165.67000000000002,3.0,1,4.4675,9.5327,0.6270146714799013,172
1047,처치,1,21.0,26.0,298.9,141.0,2.0,0,18.0,139.14,65.0,1,0,1,14.17,7.0,1,43.95,3.0,1,9.68,2.0,1,9.68,1.0,1,0.2952,0.9156,0.4563032545939314,173
1001,대조,0,15.0,18.0,1037.66,457.0,45.0,0,16.0,525.67,263.0,1,0,1,228.62,107.0,1,368.22,7.0,1,113.6,41.0,1,192.98,3.0,1,4.7629,7.6712,0.4599880670285239,173
1061,처치,1,23.0,35.0,1459.62,9393.0,3.0,0,30.0,752.01,268.0,1,0,0,468.58,162.0,1,954.37,11.0,1,275.94,98.0,1,585.33,5.0,1,9.7621,19.8827,0.4322554217691052,174
2275,대조,0,34.0,40.0,540.41,296.0,5.0,0,32.0,297.89,154.0,1,0,0,191.2,87.0,1,383.78,16.0,1,113.54,49.0,1,233.41,10.0,1,3.9833,7.9954,0.4323766555789191,174
1062,처치,1,66.0,72.0,406.68,258.0,5.0,0,65.0,274.27,192.0,1,0,0,64.57000000000001,49.0,1,107.0,18.0,1,25.47,28.0,1,55.5,11.0,1,1.3452,2.2292,0.6426663755680243,175
1191,대조,0,31.0,31.0,800.68,320.0,1.0,0,28.0,458.16,167.0,1,0,1,127.56,35.0,1,231.95,8.0,1,36.59,7.0,1,43.78,4.0,1,2.6575,4.8323,0.5783796451921418,175
1071,처치,1,18.0,19.0,380.04,311.0,2.0,0,18.0,156.71,107.0,1,0,2,143.58,100.0,1,287.61,10.0,1,64.88,51.0,1,142.92,6.0,1,2.9913,5.9919,0.5017351392187033,176
976,대조,0,19.0,21.0,1978.0,727.0,3.0,0,20.0,1041.66,410.0,1,0,1,214.96,100.0,1,454.21,5.0,1,120.41,57.0,1,251.96,4.0,1,4.4783,9.4627,0.501589493077693,176
1072,처치,1,18.0,22.0,962.97,5960.0,3.0,0,17.0,515.04,312.0,1,0,1,147.6,93.0,1,270.81,8.0,1,96.04,68.0,1,177.25,6.0,1,3.075,5.6419,0.47151425881141973,177
1512,대조,0,21.0,24.0,520.22,50785.0,5.0,0,12.0,217.31,114.0,1,0,1,0.0,0.0,0,28.66,2.0,1,0.0,0.0,0,6.66,1.0,1,0.0,0.5971,0.46737659505821116,177
1089,처치,1,21.0,21.0,209.72,1860.0,8.0,0,13.0,115.5,49.0,1,0,0,7.28,2.0,1,8.82,1.0,1,7.28,2.0,1,8.82,1.0,1,0.1517,0.1838,0.18684393148583028,178
1233,대조,0,8.0,9.0,449.07,40726.0,53.0,0,2.0,254.36,95.0,1,0,1,56.07,22.0,1,100.08,2.0,1,56.07,22.0,1,100.08,2.0,1,1.1681,2.085,0.18695165239932482,178
1116,처치,1,8.0,9.0,265.71,156.0,3.0,0,8.0,168.64,83.0,1,0,2,18.33,7.0,1,54.84,2.0,1,15.55,6.0,1,35.49,1.0,1,0.3819,1.1425,0.23923606722497595,179
790,대조,0,19.0,20.0,1004.49,392.0,6.0,0,19.0,680.8100000000001,244.0,1,0,0,211.08,74.0,1,395.36,5.0,1,146.35,52.0,1,247.67,3.0,1,4.3975,8.2367,0.23946943482707161,179
1119,처치,1,25.0,26.0,779.39,8226.0,1.0,0,23.0,384.28,205.0,1,0,0,36.42,23.0,1,131.37,3.0,1,36.42,23.0,1,131.37,3.0,1,0.7588,2.7369,0.280921095457205,180
145,대조,0,12.0,13.0,371.76,149.0,31.0,0,9.0,89.16,43.0,1,0,1,24.26,5.0,1,79.72,3.0,1,0.0,0.0,0,25.97,1.0,1,0.5054,1.6608,0.2798719452868781,180
1122,처치,1,25.0,27.0,452.3,296.0,6.0,0,24.0,222.27,134.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.5206469442228473,181
919,대조,0,25.0,29.0,412.52,260.0,2.0,0,23.0,250.52,165.0,1,0,1,17.06,15.0,1,33.2,2.0,1,17.06,15.0,1,33.2,2.0,1,0.3554,0.6917,0.5202667805641891,181
1123,처치,1,20.0,22.0,944.83,313.0,4.0,0,17.0,425.87,143.0,1,0,2,112.89,43.0,1,305.44,6.0,1,91.1,35.0,1,253.41,5.0,1,2.3519,6.3633,0.6163766157338164,182
370,대조,0,48.0,52.0,1373.45,116208.0,3.0,0,35.0,501.28,247.0,1,0,0,172.5,77.0,1,459.86,21.0,1,103.37,50.0,1,257.3,14.0,1,3.5938,9.5804,0.5753234277005183,182
1141,처치,1,15.0,16.0,274.8,136.0,6.0,0,13.0,137.22,51.0,1,0,0,29.88,21.0,1,59.53,5.0,1,26.41,20.0,1,56.059999999999995,4.0,1,0.6225,1.2402,0.1401785447486045,183
549,대조,0,13.0,14.0,350.2,138.0,25.0,0,14.0,225.17,89.0,1,0,0,29.02,12.0,1,34.02,2.0,1,29.02,12.0,1,34.02,2.0,1,0.6046,0.7088,0.14010199571144535,183
1157,처치,1,27.0,32.0,879.58,280.0,2.0,0,21.0,410.74,124.0,1,0,1,74.99,21.0,1,97.01,4.0,1,74.99,21.0,1,97.01,4.0,1,1.5623,2.021,0.5975029502473819,184
442,대조,0,21.0,23.0,344.92,32029.0,5.0,0,14.0,150.62,63.0,1,0,2,263.07,157.0,1,547.23,34.0,1,217.33,131.0,1,425.09,21.0,1,5.4806,11.4006,0.5736343765124244,184
1174,처치,1,30.0,36.0,502.18,330.0,1.0,0,29.0,318.0,171.0,1,0,1,146.49,69.0,1,287.0,13.0,1,57.06,21.0,1,108.92,7.0,1,3.0519,5.9792,0.6045728723137486,185
251,대조,0,23.0,27.0,598.79,7490.0,31.0,0,25.0,357.49,129.0,1,0,1,86.05,23.0,1,128.99,6.0,1,21.23,9.0,1,39.34,3.0,1,1.7927,2.6873,0.572964776169163,185
1188,처치,1,20.0,24.0,481.55,383.0,2.0,0,21.0,307.34,245.0,1,0,1,192.83,154.0,1,324.5,14.0,1,65.89,52.0,1,106.4,4.0,1,4.0173,6.7604,0.45955553886825495,186
2470,대조,0,25.0,26.0,264.09000000000003,20184.0,3.0,0,22.0,143.48,60.0,1,0,1,27.33,12.0,1,44.38,4.0,1,17.35,10.0,1,25.27,3.0,1,0.5694,0.9246,0.46021064843589954,186
1207,처치,1,31.0,37.0,302.21,173.0,1.0,0,27.0,124.23,74.0,1,0,1,13.96,6.0,1,43.92,9.0,1,8.59,3.0,1,25.630000000000003,5.0,1,0.2908,0.915,0.5833863527592918,187
698,대조,0,17.0,19.0,170.46,4293.0,15.0,0,7.0,62.3,34.0,1,0,3,43.06,19.0,1,80.97,2.0,1,3.0,1.0,1,3.0,1.0,1,0.8971,1.6869,0.5727803553874522,187
